Mode,Nom,Catégorie,Calories,Coût total,Coût par part,Temps de préparation,Temps de cuisson,Ingrédients,Étapes,Image,URL
Mode Sans gluten,"Crêpes vonnassiennes à la crème de soja, sans gluten",Entrée,127 Kcal,1.72Euros€,(0.29€/part),15 min,6 min,400 g depommes de terre; 20 cl de crème de soja; 1 cuillère à soupe de maïzena; 2oeufs; 2 blancs d'oeufs; sel; poivre; huile,"Eplucher et laver les pommes de terre. Les plonger dans une casserole d'eau bouillante salée et laisser cuire à frémissement pendant 30 minutes environ. | Les égoutter et les réduire en purée à l'aide d'un moulin à légumes muni d'une grille fine. Ajouter la crème de soja, assaisonner et laisser refroidir. | Incorporer ensuite les oeufs, les blancs d'oeufs et la maïzena. | Dans une grande poêle, faire chauffer l'huile. Y verser une cuillère à soupe de pâte à crêpes qui va s'étaler un peu. | On peut en mettre environ 4 à la fois dans une grande poêle. Faire cuire à feu vif, jusqu'à coloration du premier côté, puis retourner la crêpe à l'aide d'une spatule et cuire l'autre côté. | Retirer et égoutter sur du papier absorbant.",Image non trouvée,https://www.ptitchef.com/recettes/entree/crepes-vonnassiennes-a-la-creme-de-soja-sans-gluten-fid-815772
Mode Sans gluten,Rouleaux de courgettes grillées aux herbes et au fromage sans gluten,Apéritif,79 Kcal,5.02Euros€,(1.25€/part),12 min,8 min,"3 petitescourgettes(zucchini) (environ 1/2 lb (225 g) chaque coupées sur le sens de la longueur, en tranche d'environ 1/4 de pouce (1/2 cm); 1 cuillère à table d'huile d'olive; 1/8 cuillère à thé de sel, ou plus au goût; Une pincée depoivrenoir fraîchement moulu; 1 1/2 onces de fromage dechèvrefrais, préférablement faible en gras; 1 cuillère à table depersilfrais haché fin; 1/2 cuillère à thé de jus de citron fraîchement pressé; 2 onces de jeunes épinards ( environ 2 tasses légèrement pressés); 1/3 tasse de feuilles de basilic frais","Préchauffer le Barbecue ou un poêlon à grillé, à feu moyen. | Jeter les tranches extérieurs des courgettes et brosser les deux côtés des autres tranches avec l'huile d'olive. | Assaisonner avec le sel et le poivre. | Cuire jusqu'à tendreté, environ 4 minutes de chaque côté. | Vous pouvez faire cette étape jusqu'à une journée à l'avance et réfrigérer dans un contenant hermétique. | Dans un petit bol, mélanger le fromage de chèvre, le persil et le jus de citron avec une fourchette. | Déposer 1/2 cuillère à thé du mélange de fromage sur une tranche de courgette grillée. | Garnir de quelques feuilles d'épinards et une petite (ou une demi-feuille si elles sont grosses) de basilic. | Rouler et déposer dans une assiette en prenant soin de déposer le début de la tranche en dessous. | Répéter avec les autres tranches de courgettes. | Vous pouvez faire la recette complète jusqu'à un jour avant de les utiliser, en les réfrigérant dans un contenant hermétique.",Image non trouvée,https://www.ptitchef.com/recettes/aperitif/rouleaux-de-courgettes-grillees-aux-herbes-et-au-fromage-sans-gluten-fid-813474
Mode Sans gluten,Cookies aux flocons d'azuki sans gluten ni lait,Autre,350 Kcal,Non spécifié,Non spécifié,10 min,20 min,140 g de farine deriz; 1 cuillère à soupe de poudre à lever sans gluten; 60 g de sucre; 80 g de flocons d’azuki; 1 pincée de sel; 80 g de pâte d’amandes coupée en petits morceaux; 40 g de cranberries séchées; 4 cuillères à soupe d’huile d’amande; 100 ml de lait de riz,"Faites préchauffer votre four à 180°. | Mélangez soigneusement dans un saladier tous les ingrédients secs. | Ajoutez la pâte d’amandes et les cranberries, puis l’huile et le lait. | Mélangez à nouveau de manière à ce que tous les ingrédients soient bien imprégnés. | Formez vos cookies à l’aide d’une cuillère à soupe et déposez-les sur une plaque à four ou sur un tapis de silicone. | Enfournez 20 minutes.",https://www.ptitchef.com/imgupl/recipe/cookies-aux-flocons-d-azuki-sans-gluten-ni-lait--md-391926p622975.jpg,https://www.ptitchef.com/recettes/autre/cookies-aux-flocons-d-azuki-sans-gluten-ni-lait-fid-800304
Mode Sans gluten,"Sablés amandes, noisettes chataignes pépites de chocolat sans gluten et sans lactose",Dessert,1070 Kcal,Non spécifié,Non spécifié,15 min,15 min,"20 g de fécule depommes de terre; 100 g de farine de riz; 80 g de farine dechataigne(200 g de farine de blé remplacera les trois ingrédients précédent pour la recette "" sans régime"" ); 150 g de margarine non hydogénée ( 200 g de beurre pour la recette "" non régime""); 1 pincée de sel; 1 jaune d'oeufbattu; 75 g de poudre denoisettes; 125 g de poudre d'amandes; 20 g depralinen poudre; 200 g de sucre roux non raffiné ( 200g de sucre ); 50 g depépites de chocolatnoir","Mélangez les farines,la fécule, la poudre d'amandes, la poudre de noisettes, le sel, le pralin et le sucre. Coupez la margarine en petits carrés et laissez la ramollir à température ambiante et incorporez là à la préparation et pétrissez avec vos mains . | Ajoutez l'oeuf battu et pétrissez de nouveau. formez une boule ( si la pâte est trop collante ajoutez un peu de farine de riz, si elle est trop friable ajoutez un peu d'eau.) Par définition l'absence de farine de blé rend la pâte légèrement plus friable . | Saupoudrez votre plan de travail de farine de riz, posez votre boule de pâte et par dessus mettez du papier cuisson et aplatir avec un rouleau à pâtisserie. | À l'aide d'emportes pièces réalisez un rond ou des motifs | Disposez les sablés sur une plaque de cuisson recouverte de papier cuisson disposez des pépites de chocolat sur vos sablés et saupoudrez les de sucre roux non raffiné. | Préchauffez votre four à 200 °C | Mettre la plaque à mi hauteur dans le four et faire cuire 10 minutes en retournant la plaque à mi cuisson au bout de 5 minutes ! | Ces sablés se conservent parfaitement bien dans une boite en métal",Image non trouvée,https://www.ptitchef.com/recettes/dessert/sables-amandes-noisettes-chataignes-pepites-de-chocolat-sans-gluten-et-sans-lactose-fid-793198
Mode Sans gluten,"Biscuits vanille et chocolat, sans gluten",Autre,594 Kcal,1.2Euros€,(0.3€/part),10 min,12 min,1 1/2 tasses de farine sans gluten; 1 cuillère à thé de poudre à pâte; 2/3 de tasse de beurre mou; 1 tasse de cassonade; 1oeuf; 1 cuillère à thé d'extrait de vanille,"Tamiser la farine et la poudre à pâte et réserver. | Au malaxeur, mélanger le beurre mou et la cassonade jusqu'à l'obtention d'un mélange crémeux. | Incorporer l'oeuf et la vanille et bien mélanger. Incorporer la farine et former deux boules. Refroidir au frigo environ 1 heure. | Préchauffer le four à 325°F. | Sur une surface légèrement recouverte de farine sans gluten, abaisser la pâte. La découper à l'emporte-pièce et poser les biscuits sur une plaque garnie d'un papier parchemin. | Cuire pendant 10 minutes, en inversant la ou les plaques à la mi-cuisson, et les laisser refroidir sur une grille. | Pour le chocolat de couverture, faire fondre, au bain-marie, 200 g de chocolat noir.Retirer le bol lorsque le chocolat atteint une température et laisser refroidir jusqu'à 80°F. | Remettre ensuite sur le bain-marie jusqu'à ce que le chocolat atteigne 86° à 89°F . | Tremper la moitié des biscuits et mettre à sécher sur un tapis en silicone ou un papier parchemin. Vérifier constamment la température du chocolat.",https://www.ptitchef.com/imgupl/recipe/biscuits-vanille-et-chocolat-sans-gluten--md-373338p600275.jpg,https://www.ptitchef.com/recettes/autre/biscuits-vanille-et-chocolat-sans-gluten-fid-672069
Mode Sans gluten,"Gâteau moelleux aux poires et à l'huile d'olive, sans gluten et sans lactose",Dessert,191 Kcal,3.05Euros€,(0.38€/part),30 min,35 min,"3oeufs; 3/4 de tasse de sucre (150 g); 100 ml d'huile d'olivede très bonne qualité; 100 ml de jus de pomme non sucré; 1 1/4 tasses de farine sans gluten (mélange tout usage de farine de riz GLUTINO) (200 g); 1 1/4 cuillère à thé de poudre à pâte (levure chimique); 1 pincée de sel; 1fève tonka; 2 poires, pelées et coupées en petits dés; sucre à glacer Voir note","Préchauffer le four à 350°F (180°C) et beurrer un moule rond de 8 po de diamètre (22 cm). | Dans un bol, tamiser la farine, la poudre à pâte et le sel. Râper la fève tonka au-dessus du bol et incorporer au mélange. | Casser les œufs dans le bol du mélangeur, ajouter le sucre et fouetter le mélange jusqu'à ce qu'il blanchisse. Incorporer, petit à petit, l'huile d'olive et le jus de pomme. Sans cesser de fouetter, ajouter les ingrédients secs jusqu'à l'obtention d'une pâte lisse. | Retirer le bol de son socle et incorporer délicatement les dés de poires. Verser la pâte dans le moule et enfourner. | Cuire pendant 35 minutes, jusqu'à ce que le gâteau soit blond et gonflé. | Retirer du four, laisser reposer 10 minutes et démouler. | Recouvrir d'une belle épaisseur de sucre à glacer et servir tiède.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/gateau-moelleux-aux-poires-et-a-l-huile-d-olive-sans-gluten-et-sans-lactose-fid-651733
Mode Sans gluten,"Spaghetti aux champignons sauvages et aux noix, sans gluten, pour lundi sans viande",Plat,326 Kcal,1.35Euros€,(0.67€/part),10 min,15 min,huile d'olive; ail; champignons sauvages séchés; noix de Grenoble; sel; poivre; thym frais; vin blanc et/ou bouillon de volaille; parmesanrâpé (environ 1/2 tasse ou 50 g); spaghettisselon le nombre de convives (sans gluten),"Réhydrater les champignons selon les instructions sur le paquet. Les mettre 10 minutes dans l'eau chaude, de les égoutter et de les remettre 15 minutes dans l'eau bouillante. Conserver l'eau de trempage et passer dans un filtre à café. | Faire cuire les pâtes dans une grande quantité d'eau bouillante salée, selon les instructions du fabriquant. | Dans une grande poêle (ou un wok), simplement faire revenir, dans un peu d'huile d'olive, l'ail et les champignons réhydratés. Saler et poivrer et mettre le thym. | Ajouter un peu de vin blanc et laisser réduire de moitié. Ajouter un peu de bouillon et un peu de l'eau de trempage des champignons et, enfin, les spaghettis. | À noter que les spaghettis de riz, sans gluten, absorbent beaucoup les liquides. Faire sauter en utilisant deux ustensiles de bois, ajouter le parmesan et les noix de Grenoble, et servir dans des assiettes creuses. | Déguster immédiatement et faire suivre d'une petite salade verte.",Image non trouvée,https://www.ptitchef.com/recettes/plat/spaghetti-aux-champignons-sauvages-et-aux-noix-sans-gluten-pour-lundi-sans-viande-fid-647381
Mode Sans gluten,"Bavarois caramel au beurre salé de ""on mange sans gluten""",Dessert,421 Kcal,6.32Euros€,(1.05€/part),30 min,12 min,"50 g de sucre blond,; 3 cuillères à soupe de maïzena,; 3oeufs; 3 jaunes d’oeufs; 1/4 de litre de lait; 30 g de sucre blond; 20 cl de crème liquide entière bien froide; 250 ml de salidou; 4 feuilles de gélatine","La base biscuit : Fouetter les jaunes d’œufs avec le sucre jusqu'à ce que le mélange blanchisse. Ajouter la maïzena et fouetter jusqu'à obtention une pâte lisse et homogène. | Monter les blanc en neige ferme et les ajouter à la pâte sans les casser. | Verser dans un moule à manqué tapissé de papier sulfurisé et cuire 10/12 minutes dans un four à 180°C. | Le bavarois caramel : Faire tremper la gélatine dans un bol d'eau froide. Dans un saladier, fouetter les jaunes avec le sucre. Les mettre dans une casserole puis ajouter le lait en remuant régulièrement. Faire chauffer doucement la crème jusqu'à ce qu'elle l'épaisse, puis ajouter le salidou, et la gélatine préalablement égouttée. Fouetter la crème pour la faire mousser. | Monter la crème liquide en chantilly bien ferme. Ajoutez la chantilly à la crème délicatement. | Montage: Démouler le biscuit et le placer au fond du cercle à pâtisserie préalablement placé sur le plat de service. Verser la crème caramel dessus et faire prendre au congélateur. | Placer ensuite au réfrigérateur pendant au moins 3 heures avant de le décorer.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/bavarois-caramel-au-beurre-sale-de-on-mange-sans-gluten-fid-646128
Mode Sans gluten,Gâteau à l'orange sans gluten,Dessert,808 Kcal,8.58Euros€,(2.14€/part),10 min,45 min,3orangesde taille moyenne; 100 g de poudres d'amandes; 150 g  de poudre denoisettes; 6oeufs; 200 g de sucre en poudre blond de canne; un fond de jus d'orange,"Placez les oranges dans une casserole, recouvrez-les d'eau. Portez à ébullition, puis baissez le feu et laissez cuire pendant 2 heures à feu moyen. | Quand les oranges sont cuites, sortez-les et laissez-le tiédir. | Coupez les extrémités des oranges, puis coupez-les en 4 pour vérifier si elles contiennent des pépins, les ôtez. | Mixez au blender les oranges. | Ajoutez les oeufs, mixez à nouveau. Ajoutez ensuite les poudres d'amandes et de noisettes et le sucre en poudre. Si le bol de votre blender est trop petit, réalisez cette étape à la main en transférant le tout dans un saladier. | Beurrez et chemisez d'une feuille de papier cuisson un moule rond en verre. | Versez la préparation aux oranges dedans, enfournez pour 45 minutes, le préchauffage du four est facultatif. | Badigeonnez la surface du gâteau de jus d'orange à la sortie du four, laissez tiédir.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/gateau-a-l-orange-sans-gluten-fid-638765
Mode Sans gluten,Biscuits aux canneberges et chocolat sans gluten,Autre,598 Kcal,3.72Euros€,(0.74€/part),15 min,12 min,"50 g de beurre; 75 g de sucre cassonade; 1oeuf; 100 g de compote de pomme; 250 g de farine sans gluten (farine de riz + maïzena); 1/2 cuillère àcaféde bicarbonate ou levure sans gluten; 170 g de canne berges; 50 g de noix hachées grossièrement; 100 g de chocolat noir concassé, coupé au couteau","Faire fondre dans un bol le beurre au micro-ondes. Y ajouter l'œuf et le sucre et bien fouetter. | Ajouter ensuite la compote, la farine et la levure. | Bien amalgamer, puis ajouter ensuite les canne berges, les noix hachées, le chocolat en petits morceaux. | Déposer à l'aide de 2 cuillères des petits tas de la valeur d'une noix sur votre plaque tapissée d'un papier sulfurisé. | On peut aussi faire une boule de pâte avec les mains, puis aplatir sur la plaque avec une cuillère. | Faire cuire 12 minutes au four à 190 °C.",Image non trouvée,https://www.ptitchef.com/recettes/autre/biscuits-aux-canneberges-et-chocolat-sans-gluten-fid-610366
Mode Sans gluten,Fausse tarte aux noix de pécan et au sirop d'érable (sans gluten),Dessert,671 Kcal,5.9Euros€,(1.48€/part),20 min,15 min,125 g de gâteaux secs sans gluten (petits beurre ou sablés); 40 g de beurre fondu; 1 cuillère à soupe de sucre cristal; 2oeufs; 50 g de sucre roux; 10 g de sucre vanillé; 30 g de beurre; 125 g denoixde Pécan; 10 cl desirop d'érable; 2 bonnes pincées de fleur de sel,"Pâte biscuitée : Mixer les biscuits, mélanger les avec le sucre et le beurre. Beurrer les moules, et répartir la pâte biscuitée. Tasser légèrement. | Allumer le four à 180°C. | Pour la garniture : Réserver quelques noix pour la décoration, mixer les autres. Mélanger le beurre mou avec les sucres, ajouter les œufs, les noix en poudre, le sirop d'érable, le sel. | Lorsque la préparation est homogène (le beurre doit être parfaitement incorporer, au besoin mettre la préparation sur le feu quelques instants ), la verser sur la pâte. | Décorer avec les noix, puis mettre au four 12 à 15 minutes. Éviter de faire dorer vos tartelettes car la garniture risque de durcir.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/fausse-tarte-aux-noix-de-pecan-et-au-sirop-d-erable-sans-gluten-fid-553371
Mode Sans gluten,Chili aux haricots rouges sans gluten,Plat,336 Kcal,8.01Euros€,(2€/part),10 min,1 h 13 m,"1 lb (454 g)boeufhaché maigre; 1oignon, gros; 3 goussesail; 1 cuillère à soupe (15 ml) huile d'olive; 1 piment vert; 1 tasse (250 ml)champignons, tranchés; 14 oz (400 g) tomates, en conserve; 1 conserve (156 mL) de pâte de tomates; 1/4 cuillère à thé (1 ml) poudre de chili, au goût; 1 cuillère à thé (5 ml) sucre; 1 conserve (19 oz; 540 ml) de haricots rouges; 1/2 cuillère à thé (2 ml) cannelle; 1/2 cuillère à thé (2 ml) muscade; Sel; Poivre; 1/2 cuillère à thé (2 ml) thym","Dans une casserole, faire revenir à feu vif la viande, les oignons émincés et l'ail émincé dans l'huile pendant 2 à 3 minutes. Égoutter pour enlever le surplus de gras. | Ajouter les autres ingrédients sauf les haricots rouges et bien mélanger. Couvrir et laisser mijoter presque 1 heure. Ajouter les haricots à la fin de la cuisson. | Assaisonner et laisser mijoter encore 10 minutes. | Servir chaud avec du bon pain sans gluten.",Image non trouvée,https://www.ptitchef.com/recettes/plat/chili-aux-haricots-rouges-sans-gluten-fid-543308
